1,84.2035989277065,4.15453832820058
6,84.1359577079304,3.98354270211421
9,84.0543992232531,3.79117670319974
11,83.9664773305179,3.64560016146861
16,84.0205285122851,3.58164991578087
18,84.0637976391008,3.70685184402391
19,84.0298166401451,3.62789737964049
24,84.0293041109806,3.54402943784371
29,83.987026695488,3.73871121802367
32,84.0324460938806,3.86506786393002
35,84.0899073347915,3.80784279890358
40,84.1047701713396,3.94728640685789
42,84.078027758724,3.88840748253278
45,84.1249130745418,4.02808610261418
50,84.0703743539285,3.97368516209535
52,84.0103819411248,3.81468925625086
53,83.9947650010464,3.67432541819289
54,84.0751836863812,3.70956522407942
59,84.1594110221136,3.74039174495265
61,84.2214630995178,3.78416256615892
65,84.2816463684663,3.81494246441871
66,84.366330109071,3.99282360286452
67,84.4139615042135,3.89099566787481
69,84.4237561531598,3.72534493943676
73,84.3791480882093,3.62807006621733
76,84.3081383336801,3.77889108494855
78,84.2823123992421,3.79490846460685
79,84.2789326582802,3.93532217997126
80,84.2493920124601,3.96819743388332
83,84.3132444583112,4.15172943249345
86,84.4010147992754,4.27264285036363
89,84.3239850551588,4.20353898881003
90,84.3161239821929,4.13761704857461
95,84.372126149456,4.022194021428
98,84.3753791100113,4.12347174533643
103,84.4422250350705,3.9851140211802
107,84.4153607544955,3.92975366045721
112,84.514468586212,3.99806932271458
116,84.4403271867428,3.99341961285099
121,84.3979110088665,3.81539359479211
124,84.3683363127057,3.78429586892016
126,84.3488941392163,3.65313228322193
127,84.3308203664608,3.72768877977505
132,84.384332014597,3.67182175302878
135,84.3956987771206,3.64508248297498
140,84.3729577379767,3.71178983463906
145,84.3798711174168,3.58175950320438
149,84.3393383989809,3.76565483417362
150,84.2550689035328,3.77820893572643
153,84.2405008087633,3.70437132380903
157,84.1840357973473,3.6126458754763
159,84.1696623064112,3.80488084563985
163,84.1585143389879,4.0048469459638
164,84.2240564390319,3.95682164155878
166,84.3185620228294,3.99785379013047
168,84.2920070901048,3.99774281084538
171,84.3442156034988,4.01185448481701
172,84.3217219606973,4.0251656295266
177,84.4068447382422,4.12420936869457
182,84.4763995629503,4.17439677529037
187,84.3767564120703,4.3547409075778
192,84.4527408466675,4.51405218061991
196,84.3836726478534,4.67158296485432
198,84.3718712489354,4.73022698909044
202,84.2728194647236,4.92006184216589
206,84.252618927788,4.80977227566764
210,84.2921787294326,4.95083504808135
214,84.3595190726686,5.00259243510664
215,84.3367050264031,5.12877887501381
216,84.3170150356833,5.00826524416916
217,84.2206292043906,5.03101274184883
218,84.2999099930283,4.92807897655293
219,84.2610915605677,5.02528892164119
221,84.1666227747919,5.20952382059768
224,84.238118066499,5.19038271214813
229,84.3340990687022,5.05696185226552
231,84.3464796993183,5.16987271127291
236,84.3886273087701,5.35337131540291
237,84.4432198232739,5.3429991165176
238,84.5073145420524,5.24252144102938
241,84.5331000389066,5.2944241318386
242,84.6207823968027,5.21569958846085
243,84.7104475895176,5.35826686425134
246,84.7736099659698,5.29150005760602
248,84.8164500835352,5.17200150587596
249,84.8532715821173,5.35161212855019
251,84.908764235396,5.19713663933799
254,84.8401126136771,5.12357714455575
255,84.7494885826484,5.21474112309515
257,84.6546305936063,5.27158763804473
259,84.6571237431374,5.07956149214879
260,84.6222262514523,5.25113653973676
265,84.6726972758072,5.17202871465124
267,84.5811906600837,5.35798852210864
271,84.5779097002,5.22190035665408
275,84.5449929523049,5.07949140388519
280,84.5711406105664,5.00092843766324
285,84.5926311979769,5.08921051807702
289,84.4939023701707,4.98706748578697
293,84.5682664820226,5.0077405421529
295,84.5293979390757,5.01694116252474
298,84.4346724687144,4.91684990623035
299,84.4037340563489,4.9388775351923
303,84.5028300665319,4.97881897171028
305,84.4870463607367,4.91488334382884
310,84.4547393566929,4.92544490834698
312,84.5076822185889,5.02415916072205
313,84.597376536252,4.88708741706796
